lambda_0_0,lambda_0_1,lambda_0_2,lambda_0_3,lambda_0_4,lambda_0_5,lambda_0_6,lambda_0_7,lambda_0_8,lambda_0_9,lambda_0_10,lambda_1_0,lambda_1_1,lambda_1_2,lambda_1_3,lambda_1_4,lambda_1_5,lambda_1_6,lambda_1_7,lambda_1_8,lambda_1_9,lambda_1_10,lambda_2_0,lambda_2_1,lambda_2_2,lambda_2_3,lambda_2_4,lambda_2_5,lambda_2_6,lambda_2_7,lambda_2_8,lambda_2_9,lambda_2_10
0.28837321421685114,0.7857647737019957,-0.5837161496733181,-0.6566594339345653,-0.7349580493534273,0.03067328077042286,-0.9064351746131369,-0.7925642799847605,-0.6881185643648537,0.359532515753618,0.6161897582017946,0.5253683021590354,-0.961576047756435,-0.8437528559518557,0.6303783900310671,-0.32204136024421715,-0.2342991086216808,0.7297743946146626,-0.9626571232371792,-0.4457464958380304,0.2098309852335467,-0.8028908242470678,-0.5246481007338475,0.22430243532407124,-0.4167780183630938,-0.2339665350975526,-0.7812703725256378,0.06169079874887817,-0.8604972693668136,-0.6517470976311908,0.16889039141966466,-0.5763014746623656,-0.06749058282542864
0.5134028313638694,0.1270598524590738,0.532512041473981,-0.18246411106652793,-0.38951136269116926,0.016379135458919114,0.32900327408859753,0.6466215336930066,0.3614133427971784,-0.4905850914162526,0.0313373976770972,0.4945918991689022,0.01601277668266743,0.3435569967403167,0.3133091292169463,0.5912273138404585,0.8763915236251085,-0.9414492291450047,-0.2297265702950324,0.676910813595359,0.8647956330790318,-0.44506154772684137,0.075578259512461,-0.9658637999213324,-0.2835246549405881,-0.7088431828032216,-0.7906832816529663,-0.3258832516713286,-0.6694201225245884,0.22863236259143438,-0.6642727611841441,-0.21507303980630632,-0.9495326689552643
0.2548546543949801,-0.7877054093437355,-0.4761007201361862,0.5603169474284944,-0.6858655958270281,-0.31497079068019596,-0.04714659569108948,-0.24756572335710092,-0.15731884812724073,-0.5801621089615643,0.2032244105653278,0.9634799847098392,-0.8924774152737003,-0.8806376050449807,0.6110292058836482,0.39738672665291297,0.21929598762555513,-0.20033555355576915,0.7660011298896865,0.7875022160915788,-0.721515531218661,0.3062665816464676,-0.4758331230287536,0.6462212283404727,0.00010617366469189982,-0.43009051291275724,-0.7818392775082705,-0.6580973830762524,0.8052796064862715,-0.5600105330520628,-0.44541599638860485,0.051450307881161894,-0.7720425214635442
-0.20116523502900097,-0.6024335277075996,0.6932365984459619,0.47390593748676624,0.04153312106430507,0.3989359999650741,-0.9631990267200683,0.29015780581157236,-0.02778498263499185,0.3569467959474304,0.8226225922715771,-0.5518412283199818,-0.7175719513320025,0.6235946576488518,0.0835490506479386,-0.5764159094812591,0.13566192718245795,0.5900299921299597,-0.919967796694138,-0.19547521076057572,0.8916221401419575,0.3192847054452499,0.5692926956680973,-0.43718616917203335,-0.3347005429995211,-0.89812644637232,0.40186245487690275,0.6638822441750201,-0.35631037189680614,-0.6515316070004395,0.18591228184156083,0.2621937898728026,-0.017516194016345965
-0.01837722141360487,0.4311390658586438,-0.520607773785184,-0.589598357044377,0.6115844767417182,0.7267698384222878,0.9573565835456748,0.3240705968388158,0.10200041270792082,-0.04198395720148129,-0.7243461904754229,0.03507837654505952,-0.051664879636131644,-0.43711584700929507,0.6055150182039601,-0.30192233016950043,-0.3488165025100949,-0.4121182808306463,0.9773507145281419,0.3579110145352691,-0.4130799612687168,-0.616033215855919,-0.640939919682826,0.17427493924371484,0.9965251506431521,-0.1671403285045423,-0.9067972249618363,-0.8330095856887785,0.4546864822281642,0.05031751274319585,0.5135306061194538,-0.8719918946833041,-0.7892755568782903
0.645064203915731,-0.7371797543016123,0.8325990412113284,0.6434530670879453,-0.278621057120777,-0.6625443726414624,0.7686793330373163,-0.39826247749074106,-0.24883862072834462,0.428116264994175,0.060843976125655175,-0.2570328066777987,0.4928152608764824,-0.25788518920440495,0.07881357264393607,-0.18302133001192278,0.5999547512343877,-0.9512652110153719,0.8894378237805343,0.2804904053567894,0.3985872280488272,0.10943096178748735,0.8654350476889072,0.9303777306572687,-0.16976023827093156,0.4523393113238332,-0.7831901899081344,0.09680418100568078,0.31197440525493425,0.5683894424727449,0.2226551955386331,0.8504058984090481,0.2778205594171159
0.7692194496261842,-0.0979656171192238,-0.1161790706857666,-0.4845505464280975,-0.18298012358772442,0.6998373438093326,0.19854667388826774,-0.6284096525831013,-0.27459001012584405,-0.9457770956377778,-0.6440117740278157,-0.014495343901500535,0.635438441153986,-0.5540922249475724,-0.29402669860747777,0.05973885538174217,0.08627898826428138,0.6053221060755625,-0.5594353395497922,-0.024104811409461302,-0.4896467840845915,0.7244190243584223,-0.09846589161783958,0.6052907378114489,-0.926447405028654,-0.5676407206003034,-0.7557502675662053,0.5816533288073431,-0.9975237249623663,0.6903543838127886,0.4254180919106181,0.018605544220525516,-0.814629137990563
-0.4851576544592704,-0.5857115015393148,0.1501278711853431,0.6798115000433367,0.7261395487254989,0.5038747905402019,0.4183796306030867,-0.1892005401422867,0.5248570290486125,-0.07583478644903385,0.13893904643754218,-0.33922157499989747,-0.3273037689699412,0.5824294979624391,-0.5575632258180305,-0.06792798468840644,0.6658029880146585,-0.9295904779259287,-0.7462393276665338,0.5621950782337186,0.6647333262250863,0.9143035853202901,-0.68800446445153,0.43516639834764903,0.3084245567499506,0.9696426664774374,-0.7169292975467281,-0.8023904752483597,0.44908372774940664,0.5977365585356464,0.049663904436289874,-0.8794297859055256,0.07033968924179868
0.6693922746000414,-0.7744533203932658,-0.8478860444566523,0.00033896709245251344,0.9443018976486439,0.7664238329692177,0.6329229420148352,-0.262599066841567,0.244715389205721,0.46216746634711936,-0.12000717476696554,0.2812146194080285,-0.6860971133275,0.665297002091291,0.16309620078960396,0.4494060685946297,0.1265548449901579,0.9665578702433768,0.809721870938535,0.8455322844290083,-0.8754809440203275,0.06525353244089471,-0.6462475428228855,0.2807851955481,0.14811954149457263,-0.28060766834250206,-0.2596916197408321,0.7338485095488003,0.45335173281883634,-0.04682947671211868,-0.498130778373582,-0.9167719994188319,0.9855421942152232
0.4921181209477943,-0.7836227814546877,0.9198215359772501,0.41259293933154884,0.13074202645123578,0.3305056375098696,-0.0647020745291087,0.5561638405788347,-0.7915710784382493,0.8682976521185384,-0.7688669123326022,-0.6255263134852547,0.7315583908162127,0.4590742164340904,0.9680011707218861,0.80544689243356,0.15920356816438974,-0.8751208123363081,-0.8167021190911823,0.20108214196785457,0.6831247818829449,0.8422231762232244,0.32854326381000054,0.4864916114029232,-0.4223825516908397,-0.11007530510637942,0.04445732991219353,0.5791607797277769,0.4651652710784855,0.7512178067416142,0.7869397200642851,-0.7799912391910686,-0.6803235144500401
0.5000846080430661,0.7180459204717167,0.8047405011670632,-0.1745945245312961,-0.2721969951173877,-0.4850029225525194,0.04690923635226585,0.7657440362555923,-0.3487542282877778,-0.5385633156206662,-0.9776807702886974,-0.0951291135509198,-0.31478926480617075,-0.5829225963440925,-0.5491899893902756,-0.10504955912644087,-0.875335472982006,0.46606907548837695,0.7523533803267273,0.31834288429238433,0.8977188783861039,0.7336355843715963,-0.5789477048557379,0.00019071291760575093,0.16859181768654663,0.7787410223859057,0.036931224920095485,-0.638126143482046,0.9783105520588329,0.6288027030221981,-0.2888684306796241,0.8200234354288924,0.8674542559710117
-0.5333854048746931,0.5575451337580404,0.8274262884317696,-0.6605643858848353,-0.944916439564536,0.683424578056185,-0.25133000059912347,0.556938928866157,-0.3176613323049071,0.45578559944213426,-0.03528188765648599,-0.1798897980890386,0.6990635442723356,0.8023003746753052,-0.9357114272697427,0.7369052370444977,-0.28637064458567085,0.6910647185036016,0.4230829475055309,-0.4407977426399683,0.022952696597176026,0.35237684338469855,0.6105418421958897,-0.6423355999659675,0.47737456155179103,-0.383089847016743,0.7723221102113311,-0.4905019392847032,0.5978578692627003,-0.7121908438069728,0.725163794810145,0.2770706910796914,-0.7985514517008405
0.8525089798467786,0.3440708896656155,-0.7776362275463982,-0.2471893545722812,-0.2875228931483289,-0.32377329383162246,0.8322247833283338,0.11533569513850273,0.048554660414164674,0.3659177490832122,-0.4943434945258385,0.38738476694283297,-0.5681849194938535,0.8664766485326882,0.7382245477189517,-0.18141742028582475,0.39764109628643474,0.6191647509800355,0.7130871441816848,-0.018590215296072188,-0.4606159275466748,0.8087931159986055,-0.15482909700765024,-0.6806736698702203,0.46904226229065626,0.8351052155601808,-0.7355137888042791,0.6669952724150723,-0.6404879910949168,-0.3912105897171134,0.7634618854320594,0.1474615101039638,0.6036031689326702
-0.49687567606335636,-0.13316002891994128,0.5856397794408057,-0.020669042289278794,-0.8118549506226846,-0.7179525585057893,-0.36981446069902013,-0.8553816457121357,-0.7250010184132065,0.6998304197938723,-0.6462950524146605,-0.3446968436998641,0.475034040428705,0.33295808806497873,-0.6113023959965611,-0.4428481988771036,0.23194292217738277,-0.7697657157061129,-0.817273184473295,-0.6071206794655513,-0.1444451833094842,0.9934988761703789,-0.37389446027305984,-0.9732863340590441,0.9944811379380474,0.7383400404308149,0.361693966106168,0.7206533344346444,-0.5585411153960047,0.9206314317438995,0.2711951367976153,-0.07832432832558633,-0.2692925117674094
-0.6221622694196924,-0.3473609518233647,-0.9755830143391544,0.23625017105866797,0.20436089585779316,-0.9562125483488488,0.9899216978956868,-0.8323679795451606,-0.38853269725581496,0.42691864188328754,-0.04936346351018539,0.6892458673304049,0.43189248089525956,0.6265176795554985,0.45316327940032974,0.7622243850580916,0.3733227948424245,0.7507898424662818,-0.25567701820796307,0.09489557548673777,0.7738309814599322,0.2991096880542683,0.5296643536102585,0.9907605082393827,-0.7246008322493758,-0.5621771358039882,-0.44080037254742277,-0.002451465140747011,-0.20642246923610053,0.8587103121423538,0.8538619740238997,0.5477056544016934,-0.4750242965930873
0.056610100006209585,0.07899504347611863,-0.5589941696693328,0.32689175482450294,-0.8114022463654738,0.4454611006127662,-0.9057132302005688,-0.14646143823444802,0.417481131487619,-0.11130955460406189,-0.525517911577065,-0.311429699061911,-0.07086355860899185,-0.0004178857599508312,-0.3891843551039722,-0.6984452761519946,0.05858340170905607,-0.37500481749905057,-0.13217276150239998,-0.5593800691449091,0.776604971313174,-0.33478854462307894,0.3815802261534884,0.2242924223851357,-0.8410782013884244,0.5969813258353331,0.14368570879154197,0.15488793987377103,-0.5014710659201393,-0.9714816505955015,0.8095453407314752,0.7362837945848877,-0.964185686136324
0.831207222597556,0.47284985025429016,-0.09883154175474251,-0.48979757611057906,0.4562082930045297,-0.34056380050240054,0.31605795842056583,-0.7916829452893002,0.4094984342351844,-0.12555498448273172,-0.5077644304174143,0.733780704492859,0.4819348761307676,-0.5876568059515268,0.8148854111899095,0.3267559618156748,0.3678272592821781,0.1445170389672461,-0.7156356013461522,0.9383004785176863,-0.9477763678608144,0.8012828715087881,-0.5995188662399904,-0.8424658305689119,-0.06688133665100882,-0.8372701688127069,-0.507914789173278,-0.7177462443763101,0.046145294747681476,0.4547266851628464,-0.7998652518283635,-0.6348348970663489,0.7021400416569843
0.7625579878020907,-0.4374711698896958,-0.10393962072329965,-0.25213229135140547,-0.1497893034294877,-0.29516424323293466,0.51951046156544,-0.7905048835445241,-0.990999891118272,0.8717615383575288,0.5861177189457036,-0.4535883040337696,-0.1354369172233647,0.4597075998764346,-0.41552178926966366,0.9803444608619851,-0.8265440871993441,-0.7358781680113136,-0.918759019868262,0.3931276080960635,0.458529653323801,0.09589395344876483,0.5409161519985146,-0.5845404050655352,0.9503208103042835,-0.29926641259255304,-0.025696417163686647,-0.8397686670024798,0.8795689873171675,0.5885017514516675,-0.7600426207634468,-0.7937810866015567,0.9125784244028794
-0.8275449299171225,0.3051502051227024,0.4156266647941529,0.9795841295782619,-0.5171969635350129,0.3749763018640573,0.6240648566802223,0.8408487039480756,-0.7894782182078426,-0.9384575286147192,-0.9620110117551308,-0.9791181076088853,0.8749398411146352,0.9428162838525584,0.537294678433416,-0.6826289967550587,-0.8600336017735337,0.5736947448834506,0.9571618249964187,0.716930652148102,-0.5853767606915632,-0.06556614207624056,-0.8475322629092763,-0.6412513347572326,-0.5626232175631753,-0.6294826057416236,-0.37641659746652256,0.5139842032813127,0.2313440781299696,-0.0930340494647297,0.6709206747433716,0.30337936325796533,0.4449330889649299
0.40680648390097196,0.3085568374454535,-0.8367166942776649,0.8266321377758901,-0.43095835879702826,0.3457412080182347,-0.3777835210087177,-0.3608388788520993,0.3597752682444453,0.14016300649617008,-0.920990258606019,0.6045288832783475,-0.7598244788498927,-0.17683272450738685,0.7453408512775026,-0.4960447339678631,-0.8057436998238978,0.5848901976000993,-0.8143787044196311,0.0676453968196351,-0.25139938045608856,0.8138834324690842,0.03682917634364591,-0.729276239643071,0.7257897170484249,-0.9689352907523241,-0.9180213645172401,0.9691686402423072,0.5068600353030315,0.5630132054882298,0.4034804359712627,-0.8086920270575848,-0.6736621557213769
-0.8397925150280257,-0.4543342890034059,0.9022926349988114,0.6235166906682712,-0.2278701136851502,-0.4694507375620596,-0.4797280140361533,0.6886726546081896,0.8407310205851424,-0.15123448418940355,-0.7637554622096376,-0.3992614515064119,-0.4279141884728803,0.5158084743167617,-0.23867470472801888,-0.45685813585540447,0.33556434196666785,0.7975592833886398,0.1750290873620335,0.7590583813767446,0.3796350738376335,0.2588604312203999,0.8672030584208805,-0.2555054238404513,-0.08896350655944874,0.459876416626668,-0.5443036705499622,-0.04042275737039169,-0.10746224168249219,-0.31895713023339956,-0.5166959647827889,-0.557881626856878,-0.8329361026422959
-0.30491991485671166,-0.0311097073611053,-0.8852262070701731,0.7305493634639142,-0.34476048583573515,-0.15491533078229103,0.6677880217308103,0.6256772236705339,0.10412334194553918,-0.044221787630341236,0.4763610995348433,-0.7107464690968128,0.4027986089282476,0.27836433692683427,0.662128746241563,-0.3905892457155351,0.1935481792718292,-0.7564393355111232,0.36715866352599047,-0.5805664411622244,-0.6788646549861923,0.89537498421282,0.8577200912302769,-0.0019191301285705897,0.6983956749849078,0.3336068581323075,-0.17039028983534266,0.4425457466428495,-0.19744705887463065,0.6547616149769402,0.05349812802456899,0.8494308006935802,0.050771122934647694
0.4445861396887303,-0.8097819246151134,0.7840927013784924,-0.9161640506015882,0.22504944520967074,0.8656836807626547,0.008783103902361145,0.744253867694463,-0.9889803130880161,0.6703666764374749,0.52542598446523,-0.5167916729823987,-0.4394906394575713,-0.9732838343272026,-0.5092792563770578,-0.6327648317018386,-0.11244111988078354,-0.7896531480158429,-0.9111127871648572,0.6812570336532462,0.8195941491372527,-0.9378820358107327,-0.8857119373283093,0.5197532017157602,0.8495179336744605,-0.9960659213014948,0.3966042518441555,-0.7557132776859721,0.09329103017629348,0.14985271505841768,-0.37837613494190436,-0.5561190889135232,0.040793798650527346
-0.5525441004927842,0.8731619145541343,-0.6442749287227456,-0.2066485365568529,-0.8765365255806885,-0.9500643440521563,-0.7115127559526704,-0.2274339738285911,0.8794694205357034,-0.47596314497382464,-0.3244690738914493,0.810794708647625,-0.5195289304498678,0.4170766558126049,0.3562093540281759,0.2520580090134119,-0.47142630750736236,-0.6001684377647274,-0.48632561817852693,0.6008719635536839,-0.7931366271097613,0.6836447426700774,-0.8887489563396773,-0.6748796583258156,0.6285849545371269,0.9170700845627595,0.40274695044624353,-0.92117790401232,-0.0039333103592884555,0.02514100060095692,-0.13578212936151535,-0.4189837666790641,0.03913694086525821
-0.617890816438865,-0.9156903938922338,0.157359912397804,0.46631071795718704,0.35331587878964554,-0.08904647700336898,0.7936635838541528,0.809147588625974,0.9676731834363579,-0.7666143027236458,0.90931145246715,-0.4457051558465712,0.4937004829088556,0.9775872166831325,0.24793436002421698,-0.29361780634008383,-0.08422694781142881,-0.18218013746394957,-0.6379799501323371,0.20978562586171368,0.5897103954850569,-0.45194760622611785,0.048035526737252754,-0.26731248176827216,0.7215738432372558,0.3481664680741292,-0.7714403638071685,-0.1476630475713705,0.3931407051970375,-0.23226401143000674,0.4555607524783696,-0.5218001751624961,0.9827657016462568
0.2884217146438661,-0.7170925946375348,0.3911066813013422,0.9507319437232218,0.2590179640575936,0.5470757038157372,0.6703230491088075,0.897752487586994,0.26937147802759687,-0.9745417990809855,0.1051752695085002,-0.5708774333662983,0.8742207566983913,-0.3471385985096933,-0.7121435460167027,0.8926780820761846,0.9632711666325426,0.19143937273222766,-0.6900590386188943,-0.2852450257566439,-0.8071822616406683,0.18543675089593759,-0.6941072973864733,-0.5059432073269488,-0.8785161785206614,0.6021616964317489,0.725214539894784,-0.48542126695731325,0.3027756694126662,0.5891388831290572,-0.04994391674397214,0.727527092630514,-0.012262817026971407
0.4192801927376699,0.913999166125266,0.5748398251999638,-0.9193534927484179,0.30691398272762194,-0.25207851324552544,0.9317924391786536,-0.26369000808595566,-0.36021894499956586,0.26915821610452295,0.9892664942182663,0.26319666879666315,0.34439156165967577,-0.5930178849431806,-0.6251108469314586,0.8790744561534494,0.2688365772123371,-0.09151087430893123,0.9681670126493442,0.9915769925837297,0.39271364698662437,-0.3316548945582385,-0.9167747428771047,-0.2200778010178972,0.33750906523558744,-0.7641065531718181,0.010550047547225994,0.24502772778901094,-0.7043735261376156,0.4930324199187095,-0.16762778054725347,0.08444568644673112,-0.21312538670303094
0.15476112630732053,-0.4330231691834652,0.8943350332173334,-0.9927391209166321,-0.3146250982415484,0.6524635784398929,0.8684421871869694,0.16258698185298948,0.398918047552957,-0.7763208190254423,-0.5038332152533409,-0.6115188814769785,0.48918747432696885,-0.7270914185907906,0.5035348567862552,-0.5345501517439515,0.42844025779942974,0.14097833188152653,-0.9654898671050705,0.42390444007830275,-0.0595176565057316,-0.6130997465665822,-0.458610325176283,0.7170028502602275,-0.983439455685911,0.08541675629644807,-0.25720961088508565,0.8461952614202426,0.5214210074098415,-0.2583455752117678,-0.5308218396902762,0.5008282420962007,-0.39682788406627867
0.7712326500499744,-0.8499784541167508,0.2774902561837438,0.6627733148188537,0.7044346415760145,-0.134432249437912,-0.49387606777123483,-0.32839490818331885,-0.5627760204167731,-0.4703308631192571,-0.13205836549670624,0.9723342196849167,0.14373776409927963,-0.38688371598448157,-0.09969353571936868,0.49944255558109574,0.5325848392329755,0.17801966860464935,0.2850090198896922,-0.33372676643585897,0.2751094704127979,-0.08865500642500601,0.6855818051648608,-0.8089296445982672,0.09243550370586973,-0.9944449838902079,-0.12634612461933226,-0.5787024623368282,0.984222216309234,0.7651980063360189,-0.8491926364167173,0.8058713975496252,-0.26831594099449974
0.11740445128277033,-0.32273270494975326,0.42367066071976955,-0.1116089050453879,-0.7020680373013075,0.5095981611303233,0.29135883981330335,-0.15193921383679498,0.537119149749427,0.06062573133807958,0.8269084920733696,-0.7533288036669805,0.27662844158373057,-0.9966306927866542,0.7028668061712859,-0.9954817398952147,0.30497665820856734,-0.6977276814392304,-0.3290033347747894,0.7172085956017413,0.6847431471363497,-0.4260544606919521,-0.3909129637691209,0.6258083562355525,-0.6431607587350374,-0.4242263156421062,0.5246424649083046,0.4453309496024076,0.1593947045428623,0.796189445116122,0.24446702148256105,-0.04899710076110386,-0.2315226444054339
-0.5584610585679015,-0.6766460620480286,-0.376474773428187,0.8003824931197667,-0.4948392506700603,0.9410889678730572,0.5392762037166228,0.28752737102491754,0.8344847076553843,-0.6871069622752841,0.6601312927349345,0.736298720953956,-0.2953222876090049,-0.006579887080229163,0.9765250594562289,-0.493877586950457,-0.4517075170372804,-0.9067489976780694,-0.533329044974455,-0.8544272352454632,0.08944657691477276,0.7407562365764135,-0.18527868411881565,-0.1072673115256535,0.7050639733597719,-0.8212716089634469,0.9544944504282178,-0.6591448870357337,-0.3909364474822439,-0.038780492630007934,-0.2686433946412694,0.009788574341526024,0.79738826522801
-0.5087929345031834,0.50320401511401,0.31127089025252985,-0.49677155335854595,0.7056128566410178,0.2752045180039857,0.349128787471926,0.06511732806728276,0.463114812824015,0.13688851414999026,0.11857505447885397,-0.2756603446147503,-0.6549288381266336,0.9222099168836082,-0.8315246296450114,-0.39139662671172526,0.05088959188773212,-0.47397977608584707,-0.9527467425640912,0.8783713053837163,0.9131772451617564,-0.083765879782977,-0.11095157504092401,0.09196208879869561,0.8945800154234187,0.7752981142854627,0.7114529155016591,-0.038317431313506845,0.2761747884993333,0.9096462298619825,0.534571374543392,-0.25602102763333634,-0.4106745185876657
-0.873995882291793,0.5975472156992547,0.31078363590883096,0.08769574797353097,0.4800625462787049,0.6722429945228745,0.4866524997747381,0.7586577668757586,0.5931960542066268,0.5411586027709303,0.16473450910173204,-0.7571176005302513,0.9201154010417836,0.005080004247186798,0.04313424671807842,-0.0680092257435263,0.4182526902881114,0.3238527301342007,0.7384499820222463,-0.8731504561414556,-0.23338702823344226,0.7269866520021595,0.7452994226849485,-0.685512539214505,0.6369784466897588,-0.42789131900498556,0.5632801838198471,0.3934510732208891,-0.8422436608170274,0.5792496147817132,-0.945680290257807,0.18580974565147823,0.6020791804041041
-0.7204189478863736,0.2948127284003861,-0.306321099045602,0.2742606760100481,-0.030768050965350735,0.43467254782667397,-0.24606557053696387,-0.2507621954295205,-0.44545016622786693,0.33500753102974734,-0.7406469427605669,0.14452851966055857,-0.44766552827449857,0.5607098582727723,-0.45438348437922027,0.48646576536262653,0.9847819784715044,-0.8806676727503242,0.4856481895818896,-0.22061465603650787,-0.6743755170861716,-0.4423624543739231,-0.36069518845468673,-0.4083983628098593,-0.06104547880738487,0.5003250975730147,0.04122230653823178,-0.9855579787532109,-0.16094835415159547,-0.03621892388495085,-0.6329098394624237,0.4251977303696164,0.6532431727646972
-0.09893051911373929,0.8072598488277296,0.6915898540606611,0.6423570242622372,-0.2594384357630872,-0.13017374587711927,0.27084982912641253,0.5016208856200748,0.41036190383479987,-0.3052858725682668,0.8263092524097269,-0.7788972644378906,0.11463991119320793,-0.9955229893016315,-0.9630166549584329,-0.8686248648458621,-0.27258881812606583,0.48619666016543883,-0.28919092592945406,-0.0012361258541706555,-0.4331857730959858,-0.4439509347844941,0.38810602113368464,0.7182119707447538,-0.7753896475018018,-0.7974577356403885,-0.2712234665511766,0.7742473465233302,-0.7514632279999818,0.16039819220020068,0.9518235112352467,-0.6174408155290403,0.9020336571132501
-0.22121402540130153,-0.03943678574592835,0.8519712523133329,0.662661686653,-0.9928086061471868,0.18025907503371918,-0.23186125330185337,-0.8971518842311883,0.09628836125334606,-0.03653435610239075,0.7169121570747892,-0.8495688807780795,-0.2906605839860006,0.5985503482187466,0.8196230028267761,-0.5182559860194336,0.6067911304179128,0.535930299349676,0.6915535687291621,0.7698433365218085,-0.4762826302962162,0.4980341767892509,0.917525472868512,0.7082527863184016,-0.38342162443549865,0.9215329125544576,-0.7640866141870102,0.2471278767384626,-0.3016690104259976,0.16161083203235638,-0.3990375630639371,0.7349624952375602,-0.6926266124623768
0.5594769503682859,-0.07315565864918017,-0.4426804921717602,0.7384103412958554,0.8763452426961407,0.2053952966418826,-0.7610959162717368,0.1711584594272355,0.3611541601099437,-0.4948000987246204,0.5061467313946524,-0.9881934146032483,-0.98431486190663,0.49402639896173817,0.11281803137766255,0.5692973892415683,-0.2355159708880692,0.7963773534658729,0.45749791176609733,-0.5065431199410484,-0.2747439644037122,0.9433676431527926,0.031113664143033404,-0.14031596648731082,0.16914066859623422,-0.423775149291417,-0.91152001072959,-0.05383648170289512,-0.9958656382155167,0.7162897370531556,0.9219145660014314,0.5023513685565737,-0.8752871735955388
0.6734609954719828,0.5556952141041767,0.574542836302957,0.5917283236852011,0.7561514095928508,-0.539693298429939,-0.55518458687646,0.9174065497987232,-0.5331155985706684,0.32079275230489945,-0.887820416500289,-0.9584072257171514,-0.41947834158661035,0.18332588455275345,-0.04070926920721485,0.047466959891602656,-0.9223924387393512,0.8470736061599986,-0.7470801756085108,0.15761928514963852,-0.35052539653084036,-0.697120832704059,0.5654750025386865,0.7080078328440449,0.04892866956676123,-0.1459967472484187,0.31416229136925855,0.1898585036172067,0.6514722163468605,-0.24028620177085513,0.12030969494052135,-0.6821725016505997,0.3744041132170908
-0.21970709587200465,0.6161288966298921,-0.496464743601148,-0.8430879325797049,0.182552763883441,-0.9261668386300741,-0.08408423867652193,-0.8089629061651717,-0.5349702481365923,0.5589838135421976,-0.23808603750887092,0.5968303057493356,-0.2920615982922472,-0.7020332220288452,0.14979394909505173,-0.4797455630168599,-0.11880263269771163,0.49915614863620683,0.6982692141371931,-0.2566466836756953,-0.987890358926556,0.2384361628748526,-0.09736340439141755,-0.5118473538289066,-0.9833794416777073,-0.7677852473730931,-0.6129478825187484,0.7421332752844889,0.2224708990069546,0.5508487511479709,0.839467861959784,0.8254026565799846,-0.900812976450178
-0.005559056479735869,-0.4949694637240243,0.7968940063713572,0.682895731977659,0.016263756642127758,0.08123542596252986,0.2848130440742278,0.2505617886847902,-0.3664401154811008,-0.5873730892557727,0.10024353864941049,0.3237676494888737,0.7875395033574417,0.34219297739148025,0.20708107378703522,-0.20245038927727133,0.17058017321247565,0.4459267534753901,-0.3802600254589539,0.4403398078763394,0.48649609877148015,-0.17418614720308812,-0.9795078812363374,0.4064975591528259,0.15414245942579274,-0.25770429361472247,-0.7669398697759224,-0.3507268303423339,0.3917822204502299,-0.9194333113260698,0.06701120684588235,0.7415978346628427,0.7535577464522922
0.7148472021688808,0.34072739685455766,-0.7167279090877023,0.02393457110369046,-0.6045323070204673,0.6709124891569476,0.31517925691140003,-0.050530751353281333,-0.6548614942967261,0.3251457912771025,-0.27510057036795743,0.31465386912002224,-0.1273852967748026,0.5429605500776671,-0.7957690357816232,0.11441064046934635,0.9489243276582995,0.42844850023481884,-0.07585184214444385,-0.9793089973988274,0.828095331632974,-0.7826196479863696,0.31975486898945915,-0.39824436547337694,-0.15449041637847327,0.713376356628254,0.6728258811472563,-0.619428561479519,-0.7577010618671356,0.42300780817948036,0.9485659600818235,0.7629547410474513,-0.048746568855600136
0.3989749344287947,-0.27275909248518015,-0.3431085395676441,0.6609530656476128,0.47821388669688636,0.4552119053829564,0.41988569330882,0.23738425101853,0.0944687745895485,-0.5790287523003941,-0.11201653357950203,-0.40657611233660607,-0.9340084686062771,0.12153911535971118,0.06541362192354527,-0.8537052467422042,0.165212321148126,-0.0855000748309902,-0.9806730546356848,0.8069618151212297,0.5403791671050486,-0.6553834063199251,0.06824632780009954,-0.41781388154259824,-0.36419194122666454,-0.8646052770982426,0.5138139141955693,0.6553987905370344,0.46310209912531763,0.5435484200802947,0.7138977023608148,0.05762469098653167,-0.693105178846857
0.03913040022725278,0.7664231109671571,0.502169737968557,-0.24429709539984534,0.1779293886015887,0.6544958522098696,-0.8516750788991665,-0.062043523157611746,0.12296870074517252,-0.9876662616092591,0.9014942646634332,0.7379369614661777,-0.6963644588826414,-0.6972244164243475,-0.7257893817346981,0.36968973873583866,0.7882778998786595,-0.12497560378531714,0.9573838562423769,-0.9585423157933683,-0.897736028766065,0.9940266639193123,-0.8314167085216104,0.3379971653126066,-0.5547613034712588,0.02782596913124502,0.1898488878005038,-0.409634930947409,0.9245904719248905,0.5596254836233379,-0.6284105334317971,0.7837759607260428,0.06628193954291972
0.6811865299537725,0.3974993089867538,0.4643468892675615,0.47867303349116197,0.777520817751095,-0.922147149520145,0.6314534579902689,0.9929118610064624,0.912878187379812,-0.8149632151097268,-0.7094628329569901,0.03827114580378321,0.6314422580624688,0.2642052479745174,0.5681847997607294,0.340636072864658,-0.9280058415055137,0.40381284009949114,0.9721227451674392,-0.25580152466221695,0.8060448186546554,0.21095677742259467,-0.9546876851145116,0.010045651237839293,0.48189244166449585,-0.9633661751319693,-0.9688635388625206,-0.5067800862902541,-0.028249991447648615,0.7040695025765209,0.17535648551646021,-0.622649901362045,0.08603611149330082
